 -121.200   36.600 38.6
 -121.000   36.600 39.2
 -120.800   36.600 39.7
 -120.600   36.600 40.1
 -120.400   36.600 40.5
 -120.200   36.600 41.1
 -120.000   36.600 42.2
 -119.800   36.600 44.3
 -119.600   36.600 45.0
 -119.400   36.600 46.9
 -119.200   36.600 48.0
 -119.000   36.600 48.0
 -118.800   36.600 38.0
 -118.600   36.600 38.0
 -118.400   36.600 38.0
 -118.200   36.600 38.0
 -118.000   36.600 38.0
 -136.000   36.800 12.2
 -135.800   36.800 12.3
 -135.600   36.800 12.1
 -135.400   36.800 12.2
 -135.200   36.800 12.2
 -135.000   36.800 12.1
 -134.800   36.800 12.4
 -134.600   36.800 12.2
 -134.400   36.800 12.2
 -134.200   36.800 12.2
 -134.000   36.800 12.2
 -133.800   36.800 12.2
 -133.600   36.800 12.1
 -133.400   36.800 12.2
 -133.200   36.800 12.2
 -133.000   36.800 12.2
 -132.800   36.800 12.2
 -132.600   36.800 12.4
 -132.400   36.800 12.1
 -132.200   36.800 12.1
 -132.000   36.800 12.2
 -131.800   36.800 12.1
 -131.600   36.800 12.0
 -131.400   36.800 11.9
 -131.200   36.800 11.9
 -131.000   36.800 11.9
 -130.800   36.800 12.2
 -130.600   36.800 12.1
 -130.400   36.800 12.1
 -130.200   36.800 12.1
 -130.000   36.800 11.9
 -129.800   36.800 11.9
 -129.600   36.800 12.0
 -129.400   36.800 12.1
 -129.200   36.800 11.8
 -129.000   36.800 12.0
 -128.800   36.800 12.0
 -128.600   36.800 12.1
 -128.400   36.800 12.2
 -128.200   36.800 12.0
 -128.000   36.800 11.9
 -127.800   36.800 11.9
 -127.600   36.800 12.0
 -127.400   36.800 12.1
 -127.200   36.800 12.0
 -127.000   36.800 12.0
 -126.800   36.800 12.0
 -126.600   36.800 11.9
 -126.400   36.800 12.0
 -126.200   36.800 12.0
 -126.000   36.800 11.9
 -125.800   36.800 11.9
 -125.600   36.800 11.3
 -125.400   36.800 10.7
 -125.200   36.800 11.4
 -125.000   36.800 11.8
 -124.800   36.800 11.7
 -124.600   36.800 11.4
 -124.400   36.800 11.3
 -124.200   36.800 11.4
 -124.000   36.800 11.3
 -123.800   36.800 11.2
 -123.600   36.800 11.1
 -123.400   36.800 10.9
 -123.200   36.800 10.7
 -123.000   36.800 10.5
 -122.800   36.800 10.0
 -122.600   36.800  9.6
 -122.400   36.800  9.0
 -122.200   36.800  7.9
 -122.000   36.800  8.0
 -121.800   36.800 32.1
 -121.600   36.800 34.7
 -121.400   36.800 37.4
 -121.200   36.800 38.9
 -121.000   36.800 39.3
 -120.800   36.800 39.6
 -120.600   36.800 40.0
 -120.400   36.800 40.4
 -120.200   36.800 40.7
 -120.000   36.800 41.2
 -119.800   36.800 41.9
 -119.600   36.800 43.2
 -119.400   36.800 44.2
 -119.200   36.800 45.4
 -119.000   36.800 47.2
 -118.800   36.800 38.0
 -118.600   36.800 38.0
 -118.400   36.800 38.0
 -118.200   36.800 38.0
 -118.000   36.800 38.0
 -136.000   37.000 12.3
 -135.800   37.000 12.3
 -135.600   37.000 12.2
 -135.400   37.000 12.3
 -135.200   37.000 12.2
 -135.000   37.000 12.2
 -134.800   37.000 12.2
 -134.600   37.000 12.2
 -134.400   37.000 12.1
 -134.200   37.000 12.1
 -134.000   37.000 12.1
 -133.800   37.000 12.1
 -133.600   37.000 12.2
 -133.400   37.000 12.1
 -133.200   37.000 12.2
 -133.000   37.000 12.4
 -132.800   37.000 12.1
 -132.600   37.000 12.3
 -132.400   37.000 11.8
 -132.200   37.000 12.1
 -132.000   37.000 11.9
 -131.800   37.000 11.9
 -131.600   37.000 12.0
 -131.400   37.000 12.1
 -131.200   37.000 12.0
 -131.000   37.000 12.1
 -130.800   37.000 12.1
 -130.600   37.000 12.0
 -130.400   37.000 12.1
 -130.200   37.000 12.1
 -130.000   37.000 12.0
 -129.800   37.000 12.0
 -129.600   37.000 12.0
 -129.400   37.000 12.0
 -129.200   37.000 11.9
 -129.000   37.000 12.0
 -128.800   37.000 12.0
 -128.600   37.000 12.1
 -128.400   37.000 12.1
 -128.200   37.000 12.0
 -128.000   37.000 12.0
 -127.800   37.000 12.0
 -127.600   37.000 12.0
 -127.400   37.000 12.0
 -127.200   37.000 12.0
 -127.000   37.000 12.0
 -126.800   37.000 12.0
 -126.600   37.000 12.0
 -126.400   37.000 12.0
 -126.200   37.000 12.0
 -126.000   37.000 11.9
 -125.800   37.000 11.9
 -125.600   37.000 11.9
 -125.400   37.000 11.8
 -125.200   37.000 11.8
 -125.000   37.000 11.8
 -124.800   37.000 11.7
 -124.600   37.000 11.6
 -124.400   37.000 11.5
 -124.200   37.000 11.4
 -124.000   37.000 11.0
 -123.800   37.000 11.1
 -123.600   37.000 10.8
 -123.400   37.000 10.1
 -123.200   37.000 10.2
 -123.000   37.000  9.4
 -122.800   37.000  8.6
 -122.600   37.000 26.1
 -122.400   37.000 26.9
 -122.200   37.000 28.2
 -122.000   37.000 30.4
 -121.800   37.000 32.7
 -121.600   37.000 34.7
 -121.400   37.000 36.3
 -121.200   37.000 37.6
 -121.000   37.000 38.6
 -120.800   37.000 39.2
 -120.600   37.000 39.7
 -120.400   37.000 40.1
 -120.200   37.000 40.6
 -120.000   37.000 40.9
 -119.800   37.000 41.4
 -119.600   37.000 42.1
 -119.400   37.000 43.2
 -119.200   37.000 43.9
 -119.000   37.000 45.0
 -118.800   37.000 45.5
 -118.600   37.000 38.0
 -118.400   37.000 38.0
 -118.200   37.000 38.0
 -118.000   37.000 38.0
 -136.000   37.200 12.6
 -135.800   37.200 12.0
 -135.600   37.200 12.3
 -135.400   37.200 12.2
 -135.200   37.200 12.2
 -135.000   37.200 12.0
 -134.800   37.200 12.2
 -134.600   37.200 12.1
 -134.400   37.200 12.1
 -134.200   37.200 12.0
 -134.000   37.200 12.2
 -133.800   37.200 12.0
 -133.600   37.200 12.2
 -133.400   37.200 12.2
 -133.200   37.200 12.2
 -133.000   37.200 12.2
 -132.800   37.200 12.1
 -132.600   37.200 12.1
 -132.400   37.200 12.0
 -132.200   37.200 12.3
 -132.000   37.200 12.0
 -131.800   37.200 12.3
 -131.600   37.200 11.8
 -131.400   37.200 11.7
 -131.200   37.200 12.2
 -131.000   37.200 12.1
 -130.800   37.200 12.0
 -130.600   37.200 12.1
 -130.400   37.200 12.1
 -130.200   37.200 12.1
 -130.000   37.200 12.1
 -129.800   37.200 11.9
 -129.600   37.200 11.9
 -129.400   37.200 11.9
 -129.200   37.200 12.0
 -129.000   37.200 12.0
 -128.800   37.200 12.0
 -128.600   37.200 12.0
 -128.400   37.200 12.0
 -128.200   37.200 12.0
 -128.000   37.200 12.0
 -127.800   37.200 12.0
 -127.600   37.200 12.1
 -127.400   37.200 12.0
 -127.200   37.200 12.0
 -127.000   37.200 11.9
 -126.800   37.200 12.0
 -126.600   37.200 11.9
 -126.400   37.200 12.0
 -126.200   37.200 12.0
 -126.000   37.200 11.9
 -125.800   37.200 11.9
 -125.600   37.200 11.9
 -125.400   37.200 11.9
 -125.200   37.200 11.8
 -125.000   37.200 11.7
 -124.800   37.200 11.7
 -124.600   37.200 11.5
 -124.400   37.200 11.3
 -124.200   37.200 11.3
 -124.000   37.200 11.2
 -123.800   37.200 11.1
 -123.600   37.200 10.5
 -123.400   37.200 10.5
 -123.200   37.200  9.1
 -123.000   37.200  8.1
 -122.800   37.200 26.5
 -122.600   37.200 26.9
 -122.400   37.200 27.9
 -122.200   37.200 29.1
 -122.000   37.200 31.1
 -121.800   37.200 33.0
 -121.600   37.200 34.5
 -121.400   37.200 35.7
 -121.200   37.200 36.9
 -121.000   37.200 37.9
 -120.800   37.200 38.6
 -120.600   37.200 39.0
 -120.400   37.200 39.4
 -120.200   37.200 39.9
 -120.000   37.200 40.3
 -119.800   37.200 40.8
 -119.600   37.200 41.3
 -119.400   37.200 42.3
 -119.200   37.200 43.4
 -119.000   37.200 43.8
 -118.800   37.200 44.5
 -118.600   37.200 42.2
 -118.400   37.200 38.0
 -118.200   37.200 38.0
 -118.000   37.200 38.0
 -136.000   37.400 12.3
 -135.800   37.400 12.2
 -135.600   37.400 12.2
 -135.400   37.400 12.3
 -135.200   37.400 12.2
 -135.000   37.400 12.2
 -134.800   37.400 12.0
 -134.600   37.400 12.1
 -134.400   37.400 11.9
 -134.200   37.400 12.1
 -134.000   37.400 12.1
 -133.800   37.400 12.1
 -133.600   37.400 12.0
 -133.400   37.400 12.3
 -133.200   37.400 12.0
 -133.000   37.400 12.2
 -132.800   37.400 12.2
 -132.600   37.400 12.2
 -132.400   37.400 12.0
 -132.200   37.400 12.2
 -132.000   37.400 12.1
 -131.800   37.400 12.2
 -131.600   37.400 11.7
 -131.400   37.400 11.8
 -131.200   37.400 12.1
 -131.000   37.400 12.0
 -130.800   37.400 12.2
 -130.600   37.400 12.1
 -130.400   37.400 12.2
 -130.200   37.400 12.1
 -130.000   37.400 11.9
 -129.800   37.400 11.8
 -129.600   37.400 11.9
 -129.400   37.400 12.0
 -129.200   37.400 12.1
 -129.000   37.400 12.0
 -128.800   37.400 12.0
 -128.600   37.400 12.0
 -128.400   37.400 12.0
 -128.200   37.400 12.1
 -128.000   37.400 12.0
 -127.800   37.400 12.0
 -127.600   37.400 11.9
 -127.400   37.400 12.0
 -127.200   37.400 12.0
 -127.000   37.400 12.0
 -126.800   37.400 12.0
 -126.600   37.400 12.0
 -126.400   37.400 12.0
 -126.200   37.400 12.0
 -126.000   37.400 12.0
 -125.800   37.400 12.0
 -125.600   37.400 12.0
 -125.400   37.400 11.9
 -125.200   37.400 11.9
 -125.000   37.400 11.8
 -124.800   37.400 11.7
 -124.600   37.400 11.6
 -124.400   37.400 11.5
 -124.200   37.400 11.3
 -124.000   37.400 11.2
 -123.800   37.400 10.9
 -123.600   37.400 10.6
 -123.400   37.400  8.9
 -123.200   37.400  8.5
 -123.000   37.400  8.1
 -122.800   37.400 25.1
 -122.600   37.400 27.7
 -122.400   37.400 28.9
 -122.200   37.400 30.3
 -122.000   37.400 32.1
 -121.800   37.400 33.5
 -121.600   37.400 34.6
 -121.400   37.400 35.8
 -121.200   37.400 36.8
 -121.000   37.400 37.6
 -120.800   37.400 38.2
 -120.600   37.400 48.0
 -120.400   37.400 48.0
 -120.200   37.400 48.0
 -120.000   37.400 48.0
 -119.800   37.400 40.1
 -119.600   37.400 40.6
 -119.400   37.400 41.1
 -119.200   37.400 42.2
 -119.000   37.400 43.6
 -118.800   37.400 43.9
 -118.600   37.400 43.2
 -118.400   37.400 38.0
 -118.200   37.400 38.0
 -118.000   37.400 38.0
 -136.000   37.600 12.4
 -135.800   37.600 12.1
 -135.600   37.600 12.2
 -135.400   37.600 12.1
 -135.200   37.600 12.0
 -135.000   37.600 12.2
 -134.800   37.600 11.9
 -134.600   37.600 11.9
 -134.400   37.600 12.1
 -134.200   37.600 12.1
 -134.000   37.600 12.0
 -133.800   37.600 12.0
 -133.600   37.600 12.1
 -133.400   37.600 12.0
 -133.200   37.600 12.1
 -133.000   37.600 12.3
 -132.800   37.600 12.2
 -132.600   37.600 12.2
 -132.400   37.600 12.0
 -132.200   37.600 12.2
 -132.000   37.600 11.9
 -131.800   37.600 12.1
 -131.600   37.600 11.9
 -131.400   37.600 12.3
 -131.200   37.600 11.9
 -131.000   37.600 12.1
 -130.800   37.600 12.0
 -130.600   37.600 12.1
 -130.400   37.600 12.2
 -130.200   37.600 12.2
 -130.000   37.600 12.0
 -129.800   37.600 11.8
 -129.600   37.600 11.9
 -129.400   37.600 11.9
 -129.200   37.600 11.9
 -129.000   37.600 12.0
 -128.800   37.600 12.0
 -128.600   37.600 12.1
 -128.400   37.600 12.1
 -128.200   37.600 12.0
 -128.000   37.600 12.0
 -127.800   37.600 12.0
 -127.600   37.600 12.0
 -127.400   37.600 12.0
 -127.200   37.600 12.0
 -127.000   37.600 11.9
 -126.800   37.600 12.0
 -126.600   37.600 12.0
 -126.400   37.600 12.0
 -126.200   37.600 12.0
 -126.000   37.600 12.0
 -125.800   37.600 12.0
 -125.600   37.600 12.0
 -125.400   37.600 11.9
 -125.200   37.600 11.9
 -125.000   37.600 11.8
 -124.800   37.600 11.6
 -124.600   37.600 11.6
 -124.400   37.600 11.2
 -124.200   37.600 11.2
 -124.000   37.600 11.0
 -123.800   37.600 10.9
 -123.600   37.600 10.8
 -123.400   37.600  9.5
 -123.200   37.600  8.8
 -123.000   37.600 25.2
 -122.800   37.600 25.2
 -122.600   37.600 25.2
 -122.400   37.600 25.2
 -122.200   37.600 31.4
 -122.000   37.600 32.8
 -121.800   37.600 33.8
 -121.600   37.600 35.0
 -121.400   37.600 34.0
 -121.200   37.600 34.7
 -121.000   37.600 35.1
 -120.800   37.600 40.4
 -120.600   37.600 44.0
 -120.400   37.600 45.2
 -120.200   37.600 46.5
 -120.000   37.600 48.0
 -119.800   37.600 48.0
 -119.600   37.600 40.0
 -119.400   37.600 40.5
 -119.200   37.600 41.2
 -119.000   37.600 42.1
 -118.800   37.600 43.4
 -118.600   37.600 43.5
 -118.400   37.600 38.0
 -118.200   37.600 38.0
 -118.000   37.600 38.0
 -136.000   37.800 12.2
 -135.800   37.800 12.1
 -135.600   37.800 12.1
 -135.400   37.800 12.0
 -135.200   37.800 12.0
 -135.000   37.800 12.0
 -134.800   37.800 12.0
 -134.600   37.800 12.0
 -134.400   37.800 12.0
 -134.200   37.800 12.0
 -134.000   37.800 12.0
 -133.800   37.800 11.9
 -133.600   37.800 11.9
 -133.400   37.800 12.0
 -133.200   37.800 12.1
 -133.000   37.800 12.2
 -132.800   37.800 12.1
 -132.600   37.800 12.1
 -132.400   37.800 12.1
 -132.200   37.800 12.0
 -132.000   37.800 12.0
 -131.800   37.800 12.0
 -131.600   37.800 12.0
 -131.400   37.800 12.1
 -131.200   37.800 12.1
 -131.000   37.800 12.1
 -130.800   37.800 12.1
 -130.600   37.800 12.1
 -130.400   37.800 12.0
 -130.200   37.800 11.9
 -130.000   37.800 11.9
 -129.800   37.800 11.9
 -129.600   37.800 11.9
 -129.400   37.800 11.9
 -129.200   37.800 12.0
 -129.000   37.800 11.9
 -128.800   37.800 11.9
 -128.600   37.800 11.8
 -128.400   37.800 12.0
 -128.200   37.800 11.8
 -128.000   37.800 12.0
 -127.800   37.800 12.0
 -127.600   37.800 12.1
 -127.400   37.800 12.0
 -127.200   37.800 11.8
 -127.000   37.800 11.9
 -126.800   37.800 11.9
 -126.600   37.800 11.9
 -126.400   37.800 12.0
 -126.200   37.800 12.0
 -126.000   37.800 12.0
 -125.800   37.800 12.0
 -125.600   37.800 12.0
 -125.400   37.800 11.9
 -125.200   37.800 11.8
 -125.000   37.800 11.8
 -124.800   37.800 11.7
 -124.600   37.800 11.4
 -124.400   37.800 11.4
 -124.200   37.800 11.0
 -124.000   37.800 11.1
 -123.800   37.800 10.9
 -123.600   37.800 10.3
 -123.400   37.800  8.7
 -123.200   37.800 25.2
 -123.000   37.800 25.2
 -122.800   37.800 25.2
 -122.600   37.800 25.3
 -122.400   37.800 25.3
 -122.200   37.800 25.3
 -122.000   37.800 25.3
 -121.800   37.800 34.3
 -121.600   37.800 34.0
 -121.400   37.800 34.9
 -121.200   37.800 35.1
 -121.000   37.800 36.2
 -120.800   37.800 38.1
 -120.600   37.800 40.5
 -120.400   37.800 43.2
 -120.200   37.800 45.0
 -120.000   37.800 46.0
 -119.800   37.800 46.9
 -119.600   37.800 39.7
 -119.400   37.800 40.0
 -119.200   37.800 40.6
 -119.000   37.800 41.3
 -118.800   37.800 42.1
 -118.600   37.800 43.4
 -118.400   37.800 41.0
 -118.200   37.800 38.0
 -118.000   37.800 38.0
 -136.000   38.000 12.2
 -135.800   38.000 12.2
 -135.600   38.000 11.9
 -135.400   38.000 12.2
 -135.200   38.000 11.9
 -135.000   38.000 11.8
 -134.800   38.000 11.9
 -134.600   38.000 12.0
 -134.400   38.000 11.9
 -134.200   38.000 12.0
 -134.000   38.000 11.9
 -133.800   38.000 12.0
 -133.600   38.000 12.0
 -133.400   38.000 12.0
 -133.200   38.000 12.0
 -133.000   38.000 12.1
 -132.800   38.000 12.1
 -132.600   38.000 12.0
 -132.400   38.000 12.0
 -132.200   38.000 11.9
 -132.000   38.000 12.0
 -131.800   38.000 11.9
 -131.600   38.000 11.9
 -131.400   38.000 12.0
 -131.200   38.000 12.0
 -131.000   38.000 11.9
 -130.800   38.000 11.9
 -130.600   38.000 11.9
 -130.400   38.000 11.8
 -130.200   38.000 11.8
 -130.000   38.000 11.8
 -129.800   38.000 11.8
 -129.600   38.000 11.8
 -129.400   38.000 12.0
 -129.200   38.000 12.0
 -129.000   38.000 12.0
 -128.800   38.000 11.9
 -128.600   38.000 12.0
 -128.400   38.000 12.0
 -128.200   38.000 11.8
 -128.000   38.000 12.0
 -127.800   38.000 12.0
 -127.600   38.000 11.9
 -127.400   38.000 12.0
 -127.200   38.000 11.9
 -127.000   38.000 11.9
 -126.800   38.000 11.9
 -126.600   38.000 11.9
 -126.400   38.000 12.0
 -126.200   38.000 12.0
 -126.000   38.000 12.0
 -125.800   38.000 12.0
 -125.600   38.000 11.9
 -125.400   38.000 12.1
 -125.200   38.000 11.8
 -125.000   38.000 11.7
 -124.800   38.000 11.6
 -124.600   38.000 11.5
 -124.400   38.000 11.5
 -124.200   38.000 11.3
 -124.000   38.000 11.1
 -123.800   38.000 10.9
 -123.600   38.000  9.2
 -123.400   38.000 25.2
 -123.200   38.000 25.2
 -123.000   38.000 25.2
 -122.800   38.000 25.2
 -122.600   38.000 25.3
 -122.400   38.000 25.3
 -122.200   38.000 26.1
 -122.000   38.000 27.3
 -121.800   38.000 32.8
 -121.600   38.000 34.6
 -121.400   38.000 35.6
 -121.200   38.000 35.1
 -121.000   38.000 36.7
 -120.800   38.000 38.5
 -120.600   38.000 40.1
 -120.400   38.000 42.2
 -120.200   38.000 43.5
 -120.000   38.000 44.1
 -119.800   38.000 44.0
 -119.600   38.000 38.0
 -119.400   38.000 39.7
 -119.200   38.000 40.0
 -119.000   38.000 40.7
 -118.800   38.000 41.2
 -118.600   38.000 41.5
 -118.400   38.000 41.8
 -118.200   38.000 38.0
