 -121.150     41.360  37.0
 -120.480     41.210  40.0
 -123.310     40.820  31.0
 -124.030     40.820  27.0
 -120.730     40.620  40.0
 -121.090     40.320  43.0
 -120.400     40.180  37.0
 -122.790     40.180  37.0
 -120.190     40.030  37.0
 -120.640     40.010  38.0
 -120.920     39.960  41.0
 -120.360     39.870  37.0
 -120.010     39.830  36.0
 -120.710     39.800  41.0
 -120.220     39.650  36.0
 -122.720     39.650  35.0
 -120.580     39.620  39.0
 -121.500     39.550  34.0
 -120.850     39.480  43.0
 -120.040     39.470  38.0
 -123.340     39.470  24.0
 -120.390     39.310  39.0
 -120.610     39.300  42.0
 -121.350     39.240  39.0
 -121.790     39.230  42.0
 -120.470     39.090  42.0
 -120.150     39.050  30.0
 -121.170     39.040  36.0
 -120.750     39.030  32.0
 -123.070     38.990  34.0
 -121.380     38.840  30.0
 -120.080     38.700  45.0
 -120.540     38.500  48.0
 -120.040     38.480  38.0
 -122.460     38.350  25.0
 -120.940     38.260  39.0
 -122.880     38.140  25.0
 -120.390     38.030  48.0
 -120.390     38.030  48.0
   99.000     99.000  38.0
